flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-27,active,"{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': None, 'gate': 'I29', 'delay': 6, 'scheduled': '2023-11-27T06:10:00+00:00', 'estimated': '2023-11-27T06:10:00+00:00', 'actual': '2023-11-27T06:16:00+00:00', 'estimated_runway': '2023-11-27T06:16:00+00:00', 'actual_runway': '2023-11-27T06:16:00+00:00'}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '3', 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T07:55:00+00:00', 'estimated': '2023-11-27T07:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Emirates', 'iata': 'EK', 'icao': 'UAE'}","{'number': '5070', 'iata': 'EK5070', 'icao': 'UAE5070', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '132', 'flight_iata': 'qf132', 'flight_icao': 'qfa132'}}",,
2023-11-27,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B9', 'delay': 13, 'scheduled': '2023-11-27T00:25:00+00:00', 'estimated': '2023-11-27T00:25:00+00:00', 'actual': '2023-11-27T00:37:00+00:00', 'estimated_runway': '2023-11-27T00:37:00+00:00', 'actual_runway': '2023-11-27T00:37:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T05:25:00+00:00', 'estimated': '2023-11-27T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Virgin Australia', 'iata': 'VA', 'icao': 'VOZ'}","{'number': '5525', 'iata': 'VA5525', 'icao': 'VOZ5525', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-27,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B9', 'delay': 13, 'scheduled': '2023-11-27T00:25:00+00:00', 'estimated': '2023-11-27T00:25:00+00:00', 'actual': '2023-11-27T00:37:00+00:00', 'estimated_runway': '2023-11-27T00:37:00+00:00', 'actual_runway': '2023-11-27T00:37:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T05:25:00+00:00', 'estimated': '2023-11-27T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'United Airlines', 'iata': 'UA', 'icao': 'UAL'}","{'number': '7672', 'iata': 'UA7672', 'icao': 'UAL7672', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-27,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B9', 'delay': 13, 'scheduled': '2023-11-27T00:25:00+00:00', 'estimated': '2023-11-27T00:25:00+00:00', 'actual': '2023-11-27T00:37:00+00:00', 'estimated_runway': '2023-11-27T00:37:00+00:00', 'actual_runway': '2023-11-27T00:37:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T05:25:00+00:00', 'estimated': '2023-11-27T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '9316', 'iata': 'TK9316', 'icao': 'THY9316', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-27,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'B9', 'delay': 13, 'scheduled': '2023-11-27T00:25:00+00:00', 'estimated': '2023-11-27T00:25:00+00:00', 'actual': '2023-11-27T00:37:00+00:00', 'estimated_runway': '2023-11-27T00:37:00+00:00', 'actual_runway': '2023-11-27T00:37:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T05:25:00+00:00', 'estimated': '2023-11-27T05:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SAS', 'iata': 'SK', 'icao': 'SAS'}","{'number': '8071', 'iata': 'SK8071', 'icao': 'SAS8071', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '225', 'flight_iata': 'sq225', 'flight_icao': 'sia225'}}",,
2023-11-27,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '18', 'delay': None, 'scheduled': '2023-11-27T00:35:00+00:00', 'estimated': '2023-11-27T00:35:00+00:00', 'actual': '2023-11-27T00:30:00+00:00', 'estimated_runway': '2023-11-27T00:30:00+00:00', 'actual_runway': '2023-11-27T00:30:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': '14', 'delay': None, 'scheduled': '2023-11-27T05:15:00+00:00', 'estimated': '2023-11-27T05:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SWISS', 'iata': 'LX', 'icao': 'SWR'}","{'number': '9057', 'iata': 'LX9057', 'icao': 'SWR9057', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '218', 'flight_iata': 'sq218', 'flight_icao': 'sia218'}}",,
2023-11-27,active,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': '25', 'delay': 29, 'scheduled': '2023-11-27T00:55:00+00:00', 'estimated': '2023-11-27T00:55:00+00:00', 'actual': '2023-11-27T01:23:00+00:00', 'estimated_runway': '2023-11-27T01:23:00+00:00', 'actual_runway': '2023-11-27T01:23:00+00:00'}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': '2', 'gate': '255', 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T05:20:00+00:00', 'estimated': '2023-11-27T05:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Korean Air', 'iata': 'KE', 'icao': 'KAL'}","{'number': '178', 'iata': 'KE178', 'icao': 'KAL178', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Xianyang', 'timezone': 'Asia/Shanghai', 'iata': 'XIY', 'icao': 'ZLXY', 'terminal': '2', 'gate': None, 'delay': 13, 'scheduled': '2023-11-27T13:20:00+00:00', 'estimated': '2023-11-27T13:20:00+00:00', 'actual': '2023-11-27T13:33:00+00:00', 'estimated_runway': '2023-11-27T13:33:00+00:00', 'actual_runway': '2023-11-27T13:33:00+00:00'}","{'airport': 'Aksu', 'timezone': 'Asia/Shanghai', 'iata': 'AKU', 'icao': 'ZWAK', 'terminal': 'T1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T17:45:00+00:00', 'estimated': '2023-11-27T17:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Shandong Airlines', 'iata': 'SC', 'icao': 'CDG'}","{'number': '4967', 'iata': 'SC4967', 'icao': 'CDG4967', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Shuangliu', 'timezone': 'Asia/Shanghai', 'iata': 'CTU', 'icao': 'ZUUU', 'terminal': '2', 'gate': 'R,S', 'delay': 18, 'scheduled': '2023-11-27T12:55:00+00:00', 'estimated': '2023-11-27T12:55:00+00:00', 'actual': '2023-11-27T13:13:00+00:00', 'estimated_runway': '2023-11-27T13:13:00+00:00', 'actual_runway': '2023-11-27T13:13:00+00:00'}","{'airport': 'Tianhe International', 'timezone': 'Asia/Shanghai', 'iata': 'WUH', 'icao': 'ZHHH', 'terminal': '3', 'gate': None, 'baggage': '16', 'delay': None, 'scheduled': '2023-11-27T15:00:00+00:00', 'estimated': '2023-11-27T15:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Dalian Airlines', 'iata': None, 'icao': 'CCD'}","{'number': '4031', 'iata': None, 'icao': 'CCD4031', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Mineralnye Vodyj', 'timezone': 'Europe/Moscow', 'iata': 'MRV', 'icao': 'URMM', 'terminal': None, 'gate': None, 'delay': 11, 'scheduled': '2023-11-27T07:15:00+00:00', 'estimated': '2023-11-27T07:15:00+00:00', 'actual': '2023-11-27T07:25:00+00:00', 'estimated_runway': '2023-11-27T07:25:00+00:00', 'actual_runway': '2023-11-27T07:25:00+00:00'}","{'airport': 'Sheremetyevo International', 'timezone': 'Europe/Moscow', 'iata': 'SVO', 'icao': 'UUEE', 'terminal': 'B', 'gate': None, 'baggage': '2', 'delay': None, 'scheduled': '2023-11-27T10:55:00+00:00', 'estimated': '2023-11-27T10:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Rossiya Airlines', 'iata': 'FV', 'icao': 'SDM'}","{'number': '6316', 'iata': 'FV6316', 'icao': 'SDM6316', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Beira', 'timezone': 'Africa/Maputo', 'iata': 'BEW', 'icao': 'FQBR', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2023-11-27T07:30:00+00:00', 'estimated': '2023-11-27T07:30:00+00:00', 'actual': '2023-11-27T07:08:00+00:00', 'estimated_runway': '2023-11-27T07:08:00+00:00', 'actual_runway': '2023-11-27T07:08:00+00:00'}","{'airport': 'Porto Amelia', 'timezone': 'Africa/Maputo', 'iata': 'POL', 'icao': 'FQPB', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T08:50:00+00:00', 'estimated': '2023-11-27T08:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Moçambique Expresso', 'iata': None, 'icao': 'MXE'}","{'number': '2730', 'iata': None, 'icao': 'MXE2730', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': '6', 'delay': 26, 'scheduled': '2023-11-27T12:30:00+00:00', 'estimated': '2023-11-27T12:30:00+00:00', 'actual': '2023-11-27T12:55:00+00:00', 'estimated_runway': '2023-11-27T12:55:00+00:00', 'actual_runway': '2023-11-27T12:55:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '4', 'gate': '15', 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T14:20:00+00:00', 'estimated': '2023-11-27T14:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '649', 'iata': 'QF649', 'icao': 'QFA649', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Hangzhou', 'timezone': 'Asia/Shanghai', 'iata': 'HGH', 'icao': 'ZSHC', 'terminal': '4', 'gate': None, 'delay': 1, 'scheduled': '2023-11-27T11:10:00+00:00', 'estimated': '2023-11-27T11:10:00+00:00', 'actual': '2023-11-27T11:11:00+00:00', 'estimated_runway': '2023-11-27T11:11:00+00:00', 'actual_runway': '2023-11-27T11:11:00+00:00'}","{'airport': 'Zhengzhou', 'timezone': 'Asia/Shanghai', 'iata': 'CGO', 'icao': 'ZHCC', 'terminal': '2', 'gate': None, 'baggage': '7', 'delay': None, 'scheduled': '2023-11-27T13:05:00+00:00', 'estimated': '2023-11-27T13:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Southern Airlines', 'iata': 'CZ', 'icao': 'CSN'}","{'number': '3840', 'iata': 'CZ3840', 'icao': 'CSN3840', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Shuangliu', 'timezone': 'Asia/Shanghai', 'iata': 'CTU', 'icao': 'ZUUU', 'terminal': '2', 'gate': 'R,S', 'delay': 25, 'scheduled': '2023-11-27T08:00:00+00:00', 'estimated': '2023-11-27T08:00:00+00:00', 'actual': '2023-11-27T08:25:00+00:00', 'estimated_runway': '2023-11-27T08:25:00+00:00', 'actual_runway': '2023-11-27T08:25:00+00:00'}","{'airport': 'Pan Zhi Hua Bao An Ying', 'timezone': 'Asia/Shanghai', 'iata': 'PZI', 'icao': 'ZUZH', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-27T09:05:00+00:00', 'estimated': '2023-11-27T09:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Shenzhen Airlines', 'iata': 'ZH', 'icao': 'CSZ'}","{'number': '4517', 'iata': 'ZH4517', 'icao': 'CSZ4517', 'codeshared': {'airline_name': 'air china ltd', 'airline_iata': 'ca', 'airline_icao': 'cca', 'flight_number': '4461', 'flight_iata': 'ca4461', 'flight_icao': 'cca4461'}}",,
2023-11-27,active,"{'airport': 'Juanda', 'timezone': 'Asia/Jakarta', 'iata': 'SUB', 'icao': 'WARR', 'terminal': '2', 'gate': '9', 'delay': 19, 'scheduled': '2023-11-27T08:20:00+00:00', 'estimated': '2023-11-27T08:20:00+00:00', 'actual': '2023-11-27T08:39:00+00:00', 'estimated_runway': '2023-11-27T08:39:00+00:00', 'actual_runway': '2023-11-27T08:39:00+00:00'}","{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T14:20:00+00:00', 'estimated': '2023-11-27T14:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'American Airlines', 'iata': 'AA', 'icao': 'AAL'}","{'number': '8957', 'iata': 'AA8957', 'icao': 'AAL8957', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '780', 'flight_iata': 'cx780', 'flight_icao': 'cpa780'}}",,
2023-11-27,active,"{'airport': 'Juanda', 'timezone': 'Asia/Jakarta', 'iata': 'SUB', 'icao': 'WARR', 'terminal': '2', 'gate': '9', 'delay': 19, 'scheduled': '2023-11-27T08:20:00+00:00', 'estimated': '2023-11-27T08:20:00+00:00', 'actual': '2023-11-27T08:39:00+00:00', 'estimated_runway': '2023-11-27T08:39:00+00:00', 'actual_runway': '2023-11-27T08:39:00+00:00'}","{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T14:20:00+00:00', 'estimated': '2023-11-27T14:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'British Airways', 'iata': 'BA', 'icao': 'BAW'}","{'number': '4570', 'iata': 'BA4570', 'icao': 'BAW4570', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '780', 'flight_iata': 'cx780', 'flight_icao': 'cpa780'}}",,
2023-11-27,active,"{'airport': 'Juanda', 'timezone': 'Asia/Jakarta', 'iata': 'SUB', 'icao': 'WARR', 'terminal': '2', 'gate': '9', 'delay': 19, 'scheduled': '2023-11-27T08:20:00+00:00', 'estimated': '2023-11-27T08:20:00+00:00', 'actual': '2023-11-27T08:39:00+00:00', 'estimated_runway': '2023-11-27T08:39:00+00:00', 'actual_runway': '2023-11-27T08:39:00+00:00'}","{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T14:20:00+00:00', 'estimated': '2023-11-27T14:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jet Linx Aviation', 'iata': 'JL', 'icao': 'JTL'}","{'number': '7920', 'iata': 'JL7920', 'icao': 'JTL7920', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '780', 'flight_iata': 'cx780', 'flight_icao': 'cpa780'}}",,
2023-11-27,active,"{'airport': 'Juanda', 'timezone': 'Asia/Jakarta', 'iata': 'SUB', 'icao': 'WARR', 'terminal': '2', 'gate': '9', 'delay': 19, 'scheduled': '2023-11-27T08:20:00+00:00', 'estimated': '2023-11-27T08:20:00+00:00', 'actual': '2023-11-27T08:39:00+00:00', 'estimated_runway': '2023-11-27T08:39:00+00:00', 'actual_runway': '2023-11-27T08:39:00+00:00'}","{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T14:20:00+00:00', 'estimated': '2023-11-27T14:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qatar Airways', 'iata': 'QR', 'icao': 'QTR'}","{'number': '3480', 'iata': 'QR3480', 'icao': 'QTR3480', 'codeshared': {'airline_name': 'cathay pacific', 'airline_iata': 'cx', 'airline_icao': 'cpa', 'flight_number': '780', 'flight_iata': 'cx780', 'flight_icao': 'cpa780'}}",,
2023-11-27,active,"{'airport': 'Juanda', 'timezone': 'Asia/Jakarta', 'iata': 'SUB', 'icao': 'WARR', 'terminal': '2', 'gate': '9', 'delay': 19, 'scheduled': '2023-11-27T08:20:00+00:00', 'estimated': '2023-11-27T08:20:00+00:00', 'actual': '2023-11-27T08:39:00+00:00', 'estimated_runway': '2023-11-27T08:39:00+00:00', 'actual_runway': '2023-11-27T08:39:00+00:00'}","{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'baggage': '8', 'delay': None, 'scheduled': '2023-11-27T14:20:00+00:00', 'estimated': '2023-11-27T14:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Cathay Pacific', 'iata': 'CX', 'icao': 'CPA'}","{'number': '780', 'iata': 'CX780', 'icao': 'CPA780', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Manas (Bishkek)', 'timezone': 'Asia/Bishkek', 'iata': 'FRU', 'icao': 'UCFM', 'terminal': None, 'gate': None, 'delay': 24, 'scheduled': '2023-11-27T07:20:00+00:00', 'estimated': '2023-11-27T07:20:00+00:00', 'actual': '2023-11-27T07:43:00+00:00', 'estimated_runway': '2023-11-27T07:43:00+00:00', 'actual_runway': '2023-11-27T07:43:00+00:00'}","{'airport': 'Istanbul Airport', 'timezone': 'Europe/Istanbul', 'iata': 'IST', 'icao': 'LTFM', 'terminal': 'I', 'gate': None, 'baggage': None, 'delay': 2, 'scheduled': '2023-11-27T10:00:00+00:00', 'estimated': '2023-11-27T10:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '6231', 'iata': 'TK6231', 'icao': 'THY6231', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Manas (Bishkek)', 'timezone': 'Asia/Bishkek', 'iata': 'FRU', 'icao': 'UCFM', 'terminal': None, 'gate': None, 'delay': 28, 'scheduled': '2023-11-27T07:40:00+00:00', 'estimated': '2023-11-27T07:40:00+00:00', 'actual': '2023-11-27T08:07:00+00:00', 'estimated_runway': '2023-11-27T08:07:00+00:00', 'actual_runway': '2023-11-27T08:07:00+00:00'}","{'airport': 'Istanbul Airport', 'timezone': 'Europe/Istanbul', 'iata': 'IST', 'icao': 'LTFM', 'terminal': 'I', 'gate': 'A5R', 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T10:45:00+00:00', 'estimated': '2023-11-27T10:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '349', 'iata': 'TK349', 'icao': 'THY349', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Manas (Bishkek)', 'timezone': 'Asia/Bishkek', 'iata': 'FRU', 'icao': 'UCFM', 'terminal': None, 'gate': None, 'delay': 9, 'scheduled': '2023-11-27T08:05:00+00:00', 'estimated': '2023-11-27T08:05:00+00:00', 'actual': '2023-11-27T08:13:00+00:00', 'estimated_runway': '2023-11-27T08:13:00+00:00', 'actual_runway': '2023-11-27T08:13:00+00:00'}","{'airport': 'Domodedovo', 'timezone': 'Europe/Moscow', 'iata': 'DME', 'icao': 'UUDD', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T09:25:00+00:00', 'estimated': '2023-11-27T09:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Avia Traffic Company', 'iata': 'YK', 'icao': 'AVJ'}","{'number': '883', 'iata': 'YK883', 'icao': 'AVJ883', 'codeshared': None}",,
2023-11-27,active,"{'airport': 'Bangalore International Airport', 'timezone': 'Asia/Kolkata', 'iata': 'BLR', 'icao': 'VOBL', 'terminal': '2', 'gate': 'D9', 'delay': 18, 'scheduled': '2023-11-27T09:05:00+00:00', 'estimated': '2023-11-27T09:05:00+00:00', 'actual': '2023-11-27T09:22:00+00:00', 'estimated_runway': '2023-11-27T09:22:00+00:00', 'actual_runway': '2023-11-27T09:22:00+00:00'}","{'airport': 'Birsa Munda International', 'timezone': 'Asia/Kolkata', 'iata': 'IXR', 'icao': 'VERC', 'terminal': '2', 'gate': None, 'baggage': '8T2', 'delay': None, 'scheduled': '2023-11-27T11:25:00+00:00', 'estimated': '2023-11-27T11:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air India', 'iata': 'AI', 'icao': 'AIC'}","{'number': '9632', 'iata': 'AI9632', 'icao': 'AIC9632', 'codeshared': {'airline_name': 'airasia india', 'airline_iata': 'i5', 'airline_icao': 'iad', 'flight_number': '819', 'flight_iata': 'i5819', 'flight_icao': 'iad819'}}",,
2023-11-27,active,"{'airport': None, 'timezone': None, 'iata': 'TFU', 'icao': 'ZUTF', 'terminal': '2', 'gate': '54', 'delay': 12, 'scheduled': '2023-11-27T08:15:00+00:00', 'estimated': '2023-11-27T08:15:00+00:00', 'actual': '2023-11-27T08:27:00+00:00', 'estimated_runway': '2023-11-27T08:27:00+00:00', 'actual_runway': '2023-11-27T08:27:00+00:00'}","{'airport': 'Lüliang Airport', 'timezone': None, 'iata': 'LLV', 'icao': 'ZBLL', 'terminal': 'T3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T10:00:00+00:00', 'estimated': '2023-11-27T10:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Southern Airlines', 'iata': 'CZ', 'icao': 'CSN'}","{'number': '9288', 'iata': 'CZ9288', 'icao': 'CSN9288', 'codeshared': {'airline_name': 'sichuan airlines', 'airline_iata': '3u', 'airline_icao': 'csc', 'flight_number': '6861', 'flight_iata': '3u6861', 'flight_icao': 'csc6861'}}",,
2023-11-27,active,"{'airport': None, 'timezone': None, 'iata': 'TFU', 'icao': 'ZUTF', 'terminal': '2', 'gate': '54', 'delay': 12, 'scheduled': '2023-11-27T08:15:00+00:00', 'estimated': '2023-11-27T08:15:00+00:00', 'actual': '2023-11-27T08:27:00+00:00', 'estimated_runway': '2023-11-27T08:27:00+00:00', 'actual_runway': '2023-11-27T08:27:00+00:00'}","{'airport': 'Lüliang Airport', 'timezone': None, 'iata': 'LLV', 'icao': 'ZBLL', 'terminal': 'T3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T10:00:00+00:00', 'estimated': '2023-11-27T10:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Express Air', 'iata': 'G5', 'icao': 'HXA'}","{'number': '8737', 'iata': 'G58737', 'icao': 'HXA8737', 'codeshared': {'airline_name': 'sichuan airlines', 'airline_iata': '3u', 'airline_icao': 'csc', 'flight_number': '6861', 'flight_iata': '3u6861', 'flight_icao': 'csc6861'}}",,
2023-11-27,active,"{'airport': None, 'timezone': None, 'iata': 'TFU', 'icao': 'ZUTF', 'terminal': '2', 'gate': '54', 'delay': 12, 'scheduled': '2023-11-27T08:15:00+00:00', 'estimated': '2023-11-27T08:15:00+00:00', 'actual': '2023-11-27T08:27:00+00:00', 'estimated_runway': '2023-11-27T08:27:00+00:00', 'actual_runway': '2023-11-27T08:27:00+00:00'}","{'airport': 'Lüliang Airport', 'timezone': None, 'iata': 'LLV', 'icao': 'ZBLL', 'terminal': 'T3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T10:00:00+00:00', 'estimated': '2023-11-27T10:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Xiamen Airlines', 'iata': 'MF', 'icao': 'CXA'}","{'number': '5289', 'iata': 'MF5289', 'icao': 'CXA5289', 'codeshared': {'airline_name': 'sichuan airlines', 'airline_iata': '3u', 'airline_icao': 'csc', 'flight_number': '6861', 'flight_iata': '3u6861', 'flight_icao': 'csc6861'}}",,
2023-11-27,active,"{'airport': None, 'timezone': None, 'iata': 'TFU', 'icao': 'ZUTF', 'terminal': '2', 'gate': '54', 'delay': 12, 'scheduled': '2023-11-27T08:15:00+00:00', 'estimated': '2023-11-27T08:15:00+00:00', 'actual': '2023-11-27T08:27:00+00:00', 'estimated_runway': '2023-11-27T08:27:00+00:00', 'actual_runway': '2023-11-27T08:27:00+00:00'}","{'airport': 'Lüliang Airport', 'timezone': None, 'iata': 'LLV', 'icao': 'ZBLL', 'terminal': 'T3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-27T10:00:00+00:00', 'estimated': '2023-11-27T10:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '3323', 'iata': 'MU3323', 'icao': 'CES3323', 'codeshared': {'airline_name': 'sichuan airlines', 'airline_iata': '3u', 'airline_icao': 'csc', 'flight_number': '6861', 'flight_iata': '3u6861', 'flight_icao': 'csc6861'}}",,
